ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
5086909155844519992,2,2019-09-02,2020-08-31 00:00:00,обучен,14027966425105557844
5086909155844519992,3,2020-09-01,2021-08-31 00:00:00,обучен,14027966425105557844
15656822391221980692,1,2018-09-01,2019-07-09 00:00:00,обучен,4079707055570321398
15656822391221980692,1,2019-07-10,2019-08-31 00:00:00,отчисл,4079707055570321398
15656822391221980692,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
15656822391221980692,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
15656822391221980692,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
15656822391221980692,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
16705652586390989196,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
16705652586390989196,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
16705652586390989196,3,2020-09-01,2020-09-02 00:00:00,обучен,4079707055570321398
16705652586390989196,3,2020-09-03,2021-08-31 00:00:00,обучен,4079707055570321398
5561966066172011639,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
5561966066172011639,2,2019-09-01,2019-09-03 00:00:00,обучен,4079707055570321398
16535098545258294995,1,2018-09-01,2018-09-01 00:00:00,обучен,8026887344297613365
16535098545258294995,1,2018-09-02,2019-08-31 00:00:00,обучен,8026887344297613365
16535098545258294995,2,2019-09-01,2020-08-31 00:00:00,обучен,8026887344297613365
16535098545258294995,3,2020-09-01,2021-08-31 00:00:00,обучен,8026887344297613365
1310200991039989665,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
1310200991039989665,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
1310200991039989665,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
12171770159978388606,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
12171770159978388606,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
12171770159978388606,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
9350538418448173904,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
9350538418448173904,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
9350538418448173904,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
15895848569641573479,1,2018-09-01,2019-07-09 00:00:00,обучен,4079707055570321398
3414246073457304166,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
3414246073457304166,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
3414246073457304166,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
1413941595078957241,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
1413941595078957241,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
1413941595078957241,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
11945000594607629854,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
11945000594607629854,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
11945000594607629854,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
12388045320799733128,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
12388045320799733128,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
12388045320799733128,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
6697819164480721933,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
6697819164480721933,2,2019-09-01,2019-12-29 00:00:00,обучен,4079707055570321398
6697819164480721933,2,2019-12-30,2020-08-31 00:00:00,обучен,4079707055570321398
6697819164480721933,3,2020-09-01,2021-04-01 00:00:00,обучен,4079707055570321398
15391946822479166187,1,2018-09-01,2019-06-04 00:00:00,обучен,4079707055570321398
7805309469473570257,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
7805309469473570257,2,2019-09-01,2020-08-31 00:00:00,обучен,4079707055570321398
7805309469473570257,3,2020-09-01,2021-08-31 00:00:00,обучен,4079707055570321398
7805309469473570257,4,2021-09-01,2021-09-01 00:00:00,,4079707055570321398
7805309469473570257,4,2021-09-02,2021-10-26 00:00:00,,4079707055570321398
6209647775866996854,1,2018-09-01,2019-08-31 00:00:00,обучен,4079707055570321398
6209647775866996854,2,2019-09-01,2019-11-10 00:00:00,обучен,4079707055570321398
894359252948784873,1,2018-09-01,2019-08-31 00:00:00,обучен,5495755927943410871
894359252948784873,2,2019-09-01,2020-08-31 00:00:00,обучен,5495755927943410871
894359252948784873,3,2020-09-01,2020-09-02 00:00:00,обучен,5495755927943410871
894359252948784873,3,2020-09-03,2021-01-06 00:00:00,обучен,5495755927943410871
894359252948784873,3,2021-01-07,2021-05-20 00:00:00,обучен,18317273467426587764
894359252948784873,3,2021-05-21,2021-08-31 00:00:00,обучен,18317273467426587764
16192077893972401582,1,2018-09-01,2019-08-31 00:00:00,обучен,5495755927943410871
16192077893972401582,2,2019-09-01,2020-08-31 00:00:00,обучен,5495755927943410871
16192077893972401582,3,2020-09-01,2020-09-02 00:00:00,обучен,5495755927943410871
16192077893972401582,3,2020-09-03,2021-08-31 00:00:00,обучен,5495755927943410871
9381383128739940128,1,2018-09-01,2019-01-31 00:00:00,обучен,5495755927943410871
17350715080199631236,1,2018-09-01,2019-08-31 00:00:00,обучен,5495755927943410871
17350715080199631236,2,2019-09-01,2020-08-31 00:00:00,обучен,5495755927943410871
17350715080199631236,3,2020-09-01,2021-08-31 00:00:00,обучен,5495755927943410871
16704673226818102938,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
16704673226818102938,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
16704673226818102938,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
16704673226818102938,4,2021-09-01,2021-11-11 00:00:00,,14931126048775647281
7439358270130296389,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
7439358270130296389,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
7439358270130296389,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
8503406119724698716,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
8503406119724698716,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
8503406119724698716,3,2020-09-01,2021-02-17 00:00:00,обучен,14931126048775647281
8503406119724698716,3,2021-02-18,2021-07-01 00:00:00,обучен,14389495342113856637
8503406119724698716,3,2021-07-02,2021-08-31 00:00:00,обучен,14389495342113856637
1377406066098193576,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
1377406066098193576,2,2019-09-01,2020-02-18 00:00:00,обучен,14931126048775647281
18004566330402777333,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
18004566330402777333,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
18004566330402777333,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
6187796345679162853,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
6187796345679162853,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
6187796345679162853,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
10350415815987293636,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
10350415815987293636,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
10350415815987293636,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
8564322598679542679,1,2018-09-01,2018-09-02 00:00:00,обучен,14931126048775647281
8011432533892903749,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
8011432533892903749,2,2019-09-01,2020-03-03 00:00:00,обучен,14931126048775647281
8011432533892903749,2,2020-03-04,2020-04-05 00:00:00,академ,14931126048775647281
8011432533892903749,2,2020-04-06,2020-07-31 00:00:00,обучен,14931126048775647281
5979940241087978186,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
5979940241087978186,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
5979940241087978186,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
2718506573337099518,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
2718506573337099518,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
2718506573337099518,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
12265663830761866201,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
12265663830761866201,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
12265663830761866201,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
17457106716372398102,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
17457106716372398102,2,2019-09-01,2020-08-31 00:00:00,обучен,14931126048775647281
17457106716372398102,3,2020-09-01,2021-08-31 00:00:00,обучен,14931126048775647281
7788452542164905668,2,2020-09-02,2021-08-31 00:00:00,обучен,8676222317406170631
7788452542164905668,3,2021-09-01,2022-02-06 00:00:00,,8676222317406170631
14964689247812904014,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
14964689247812904014,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
14964689247812904014,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
11940954688858420138,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
11940954688858420138,2,2019-09-01,2019-12-29 00:00:00,обучен,7202649173769482940
11940954688858420138,2,2019-12-30,2020-04-05 00:00:00,обучен,7202649173769482940
2518683716037006590,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
2518683716037006590,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
2518683716037006590,3,2020-09-01,2020-10-25 00:00:00,обучен,7202649173769482940
2518683716037006590,3,2020-10-26,2021-08-31 00:00:00,академ,7202649173769482940
2518683716037006590,3,2021-09-01,2021-09-01 00:00:00,,7202649173769482940
8844448562313466832,1,2018-09-01,2019-01-13 00:00:00,обучен,7202649173769482940
2852847350157607957,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
2852847350157607957,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
2852847350157607957,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
158447104779864179,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
158447104779864179,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
158447104779864179,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
158447104779864179,4,2021-09-01,2021-09-07 00:00:00,,7202649173769482940
158447104779864179,4,2021-09-08,2022-01-31 00:00:00,,7804319522513313624
3441316773419565364,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
3441316773419565364,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
3441316773419565364,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
3134904670985022324,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
3134904670985022324,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
3134904670985022324,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
14482698038077360884,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
14482698038077360884,2,2019-09-01,2019-12-29 00:00:00,обучен,7202649173769482940
14482698038077360884,2,2019-12-30,2020-08-31 00:00:00,обучен,7202649173769482940
14482698038077360884,3,2020-09-01,2020-09-02 00:00:00,обучен,7202649173769482940
14482698038077360884,3,2020-09-03,2021-08-31 00:00:00,обучен,7202649173769482940
8305411987851346015,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
8305411987851346015,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
8305411987851346015,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
8851569256398073419,1,2018-09-01,2019-04-14 00:00:00,обучен,7202649173769482940
8001067904329273592,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
8001067904329273592,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
8001067904329273592,3,2020-09-01,2020-12-30 00:00:00,обучен,7202649173769482940
8001067904329273592,3,2020-12-31,2021-08-31 00:00:00,обучен,7202649173769482940
4448069523280085829,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
4448069523280085829,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
4448069523280085829,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
3338051710252664956,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
3338051710252664956,2,2019-09-01,2019-11-04 00:00:00,обучен,7202649173769482940
3338051710252664956,2,2019-11-05,2020-08-31 00:00:00,отчисл,7202649173769482940
3338051710252664956,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
3338051710252664956,2,2021-09-01,2021-10-28 00:00:00,,14708616366054528350
5938804904083459727,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
5938804904083459727,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
5938804904083459727,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
13145772203838444174,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
13145772203838444174,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
13145772203838444174,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
15851858035068978461,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
15851858035068978461,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
15851858035068978461,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
9087498719425314623,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
9087498719425314623,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
9087498719425314623,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
3125223752140692638,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
3125223752140692638,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
3125223752140692638,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
3091994201589582473,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
3091994201589582473,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
3091994201589582473,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
1374693605078629635,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
1374693605078629635,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
1374693605078629635,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
9618710398293830451,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
9618710398293830451,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
9618710398293830451,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
2522323031508324010,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
2522323031508324010,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
2522323031508324010,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
926179122779639296,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
926179122779639296,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
926179122779639296,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
9677313271551973304,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
9677313271551973304,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
9677313271551973304,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
9999269973552194679,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
9999269973552194679,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
